"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"16503","berlin","2020-13-10",39442022,"Alexanderplatz",52.51565,13.41997,"Private room in apartment","Private room",2,1,1,"$70.00",2,1125,0,70,2100
"16504","berlin","2020-13-10",39442083,"Barstraße",52.48577,13.31314,"Private room in apartment","Private room",2,1,1,"$27.00",2,20,23,27,189
"16505","berlin","2020-13-10",39454657,"Halensee",52.49933,13.28903,"Entire apartment","Entire home/apt",2,1,2,"$50.00",3,45,0,50,1500
"16506","berlin","2020-13-10",39455531,"Brunnenstr. Süd",52.5316,13.39091,"Entire apartment","Entire home/apt",4,1,4,"$120.00",3,1125,0,120,3600
"16507","berlin","2020-13-10",39456385,"Frankfurter Allee Süd FK",52.50873,13.46996,"Private room in apartment","Private room",2,1,1,"$40.00",1,10,0,40,1200
"16508","berlin","2020-13-10",39462532,"Kurfürstendamm",52.502,13.31053,"Entire apartment","Entire home/apt",3,1,1,"$145.00",1,1125,0,145,4350
"16509","berlin","2020-13-10",39465155,"Friedenau",52.4683,13.3201,"Entire apartment","Entire home/apt",3,1,2,"$65.00",2,1125,0,65.0333333333333,1951
"16510","berlin","2020-13-10",39474009,"Alexanderplatz",52.53382,13.3787,"Entire apartment","Entire home/apt",3,2,1,"$65.00",14,1125,0,65,1950
"16511","berlin","2020-13-10",39474418,"Regierungsviertel",52.51158,13.3813,"Entire apartment","Entire home/apt",4,2,4,"$110.00",2,360,0,110,3300
"16512","berlin","2020-13-10",39474542,"Prenzlauer Berg Südwest",52.53667,13.4109,"Entire apartment","Entire home/apt",4,1,2,"$76.00",2,1125,0,81.6666666666667,2450
"16513","berlin","2020-13-10",39474998,"Parkviertel",52.54646,13.34639,"Entire apartment","Entire home/apt",2,1,1,"$40.00",2,20,0,40,1200
"16514","berlin","2020-13-10",39475342,"Prenzlauer Berg Südwest",52.53576,13.41504,"Entire apartment","Entire home/apt",2,1,1,"$85.00",7,21,15,85,1275
"16515","berlin","2020-13-10",39475427,"Reuterstraße",52.48629,13.43318,"Private room in apartment","Private room",2,1,1,"$65.00",1,1125,0,65,1950
"16516","berlin","2020-13-10",39476966,"Prenzlauer Berg Südwest",52.53667,13.4109,"Entire apartment","Entire home/apt",4,NA,2,"$88.00",2,30,19,84.0909090909091,925
"16517","berlin","2020-13-10",39477608,"Frankfurter Allee Nord",52.5235,13.4528,"Entire apartment","Entire home/apt",1,1,1,"$60.00",1,365,0,60,1800
"16518","berlin","2020-13-10",39477964,"Prenzlauer Berg Südwest",52.53667,13.4109,"Entire apartment","Entire home/apt",3,1,2,"$91.00",2,1125,13,94.7058823529412,1610
"16519","berlin","2020-13-10",39478503,"Nord 2",52.58157,13.34253,"Private room in apartment","Private room",3,1,1,"$50.00",1,1125,0,50,1500
"16520","berlin","2020-13-10",39480524,"Osloer Straße",52.5582,13.37975,"Entire apartment","Entire home/apt",4,1,1,"$78.00",2,5,30,NA,0
"16521","berlin","2020-13-10",39484375,"Düsseldorfer Straße",52.49705,13.33647,"Entire apartment","Entire home/apt",3,1,2,"$49.00",3,60,2,59.2857142857143,1660
"16522","berlin","2020-13-10",39485860,"Schmargendorf",52.48601,13.29959,"Entire apartment","Entire home/apt",2,1,1,"$85.00",4,14,30,NA,0
"16523","berlin","2020-13-10",39492370,"Drakestr.",52.43468,13.29917,"Entire apartment","Entire home/apt",2,1,1,"$69.00",1,1,29,69,69
"16524","berlin","2020-13-10",39493541,"Parkviertel",52.54486,13.34837,"Private room in apartment","Private room",1,1,0,"$20.00",1,3,27,20,60
"16525","berlin","2020-13-10",39493669,"Nord 2",52.5799,13.33332,"Entire apartment","Entire home/apt",3,1,2,"$50.00",1,1125,0,50,1500
"16526","berlin","2020-13-10",39494272,"Weißensee",52.55159,13.43629,"Entire apartment","Entire home/apt",4,2,3,"$120.00",7,14,23,120,840
"16527","berlin","2020-13-10",39495739,"Otto-Suhr-Allee",52.52,13.31995,"Entire apartment","Entire home/apt",2,1,2,"$79.00",3,1125,0,79,2370
"16528","berlin","2020-13-10",39496671,"Friedenau",52.4714,13.33534,"Entire serviced apartment","Entire home/apt",2,1,1,"$55.00",14,66,2,55.7857142857143,1562
"16529","berlin","2020-13-10",39498659,"Südliche Friedrichstadt",52.50075,13.40649,"Entire apartment","Entire home/apt",4,2,2,"$105.00",1,1125,26,109.5,438
"16530","berlin","2020-13-10",39500245,"Brunnenstr. Süd",52.53565,13.40175,"Entire apartment","Entire home/apt",2,1,2,"$70.00",29,36,0,70,2100
"16531","berlin","2020-13-10",39500404,"Helmholtzplatz",52.54653,13.41539,"Entire apartment","Entire home/apt",2,1,1,"$70.00",4,1125,0,70,2100
"16532","berlin","2020-13-10",39500526,"Alt-Hohenschönhausen Süd",52.54095,13.49361,"Private room in apartment","Private room",2,1,1,"$28.00",5,5,0,28,840
"16533","berlin","2020-13-10",39501661,"Alt-Hohenschönhausen Süd",52.5399,13.49518,"Private room in apartment","Private room",2,1,1,"$28.00",18,18,28,28,56
"16534","berlin","2020-13-10",39502939,"Düsseldorfer Straße",52.49938,13.32362,"Entire apartment","Entire home/apt",4,1,2,"$103.00",2,42,30,NA,0
"16535","berlin","2020-13-10",39507430,"südliche Luisenstadt",52.49955,13.44514,"Entire apartment","Entire home/apt",4,2,2,"$129.00",3,1125,17,133.846153846154,1740
"16536","berlin","2020-13-10",39513552,"Reuterstraße",52.49003,13.42915,"Private room in apartment","Private room",1,1,1,"$35.00",1,30,0,35,1050
"16537","berlin","2020-13-10",39519014,"Neue Kantstraße",52.50677,13.29879,"Private room in apartment","Private room",2,1,2,"$35.00",5,30,17,35,455
"16538","berlin","2020-13-10",39519072,"Frankfurter Allee Süd FK",52.49744,13.45998,"Entire apartment","Entire home/apt",2,1,1,"$135.00",3,1125,30,NA,0
"16539","berlin","2020-13-10",39522768,"Alexanderplatz",52.52491,13.40712,"Private room in apartment","Private room",1,1,1,"$38.00",2,7,26,38,152
"16540","berlin","2020-13-10",39522957,"Friedrichsfelde Süd",52.49597,13.51065,"Private room in apartment","Private room",1,1,1,"$15.00",1,1125,0,15,450
"16541","berlin","2020-13-10",39527333,"Schöneberg-Nord",52.49609,13.36054,"Entire apartment","Entire home/apt",2,1,1,"$50.00",2,1125,0,50,1500
"16542","berlin","2020-13-10",39527464,"Moabit Ost",52.52837,13.34645,"Private room in apartment","Private room",2,NA,NA,"$75.00",2,1125,23,75,525
"16543","berlin","2020-13-10",39527936,"Mierendorffplatz",52.52572,13.30004,"Private room in apartment","Private room",2,1,1,"$25.00",1,10,17,25,325
"16544","berlin","2020-13-10",39529039,"Prenzlauer Berg Südwest",52.53667,13.4109,"Entire apartment","Entire home/apt",8,2,2,"$105.00",2,1125,14,135.9375,2175
"16545","berlin","2020-13-10",39529944,"Prenzlauer Berg Südwest",52.53667,13.4109,"Entire apartment","Entire home/apt",4,NA,2,"$73.00",2,1125,16,78.5714285714286,1100
"16546","berlin","2020-13-10",39531926,"Tiergarten Süd",52.51439,13.34018,"Entire apartment","Entire home/apt",3,NA,2,"$90.00",3,1125,29,90,90
"16547","berlin","2020-13-10",39532639,"Reuterstraße",52.48834,13.44175,"Entire apartment","Entire home/apt",2,NA,2,"$55.00",60,360,0,55.5,1665
"16548","berlin","2020-13-10",39533227,"nördliche Luisenstadt",52.50207,13.43904,"Entire apartment","Entire home/apt",2,1,1,"$257.00",2,1125,0,250.133333333333,7504
"16549","berlin","2020-13-10",39540214,"Weißensee",52.54812,13.45835,"Entire apartment","Entire home/apt",6,1,6,"$34.00",2,1125,15,38.5333333333333,578
"16550","berlin","2020-13-10",39542769,"Schillerpromenade",52.47701,13.42427,"Entire apartment","Entire home/apt",3,1,1,"$109.00",3,1125,0,109,3270
"16551","berlin","2020-13-10",39543556,"Neuköllner Mitte/Zentrum",52.47817,13.43804,"Private room in apartment","Private room",2,1,1,"$100.00",2,1125,0,100,3000
"16552","berlin","2020-13-10",39547824,"Schloß Charlottenburg",52.5111,13.30154,"Private room in apartment","Private room",2,NA,1,"$35.00",2,3,28,35,70
"16553","berlin","2020-13-10",39552501,"Friedenau",52.47062,13.33515,"Entire serviced apartment","Entire home/apt",4,2,2,"$78.00",14,66,21,82.3333333333333,741
"16554","berlin","2020-13-10",39553742,"Frankfurter Allee Süd FK",52.5003,13.46298,"Entire apartment","Entire home/apt",2,1,1,"$60.00",7,14,0,60,1800
"16555","berlin","2020-13-10",39554793,"Reuterstraße",52.48177,13.43377,"Entire apartment","Entire home/apt",2,1,1,"$70.00",3,1125,0,70,2100
"16556","berlin","2020-13-10",39560057,"Reuterstraße",52.48415,13.4344,"Private room in apartment","Private room",2,1,1,"$25.00",20,60,0,25,750
"16557","berlin","2020-13-10",39567514,"Prenzlauer Berg Südwest",52.54042,13.40484,"Entire apartment","Entire home/apt",3,2,2,"$50.00",60,300,0,50,1500
"16558","berlin","2020-13-10",39568401,"Frankfurter Allee Nord",52.52742,13.45251,"Entire apartment","Entire home/apt",6,2,3,"$57.00",2,1125,0,53.9666666666667,1619
"16559","berlin","2020-13-10",39570115,"Wedding Zentrum",52.54202,13.35204,"Private room in apartment","Private room",3,1,1,"$30.00",3,7,0,30,900
"16560","berlin","2020-13-10",39570325,"Schloßstr.",52.46151,13.32184,"Entire apartment","Entire home/apt",4,1,1,"$164.29",2,1125,0,142.266666666667,4268
"16561","berlin","2020-13-10",39571841,"Wedding Zentrum",52.55081,13.36139,"Entire apartment","Entire home/apt",2,1,1,"$48.00",3,400,0,48,1440
"16562","berlin","2020-13-10",39571870,"Schillerpromenade",52.46469,13.42394,"Entire apartment","Entire home/apt",3,1,2,"$60.00",1,10,0,60,1800
"16563","berlin","2020-13-10",39572159,"Osloer Straße",52.55869,13.38983,"Entire apartment","Entire home/apt",5,2,3,"$150.00",3,1125,30,NA,0
"16564","berlin","2020-13-10",39572610,"Friedenau",52.47154,13.33345,"Entire serviced apartment","Entire home/apt",6,3,3,"$110.00",14,1125,21,110,990
"16565","berlin","2020-13-10",39577480,"Frankfurter Allee Süd FK",52.49885,13.4636,"Entire apartment","Entire home/apt",2,1,1,"$54.00",2,28,0,54,1620
"16566","berlin","2020-13-10",39579176,"Schillerpromenade",52.47063,13.42792,"Entire apartment","Entire home/apt",2,1,1,"$70.00",2,1125,11,70,1330
"16567","berlin","2020-13-10",39579556,"Prenzlauer Berg Südwest",52.53667,13.4109,"Entire apartment","Entire home/apt",5,2,3,"$94.00",2,1125,16,112.142857142857,1570
"16568","berlin","2020-13-10",39580108,"Oberschöneweide",52.4685,13.50766,"Private room in camper/rv","Private room",2,NA,1,"$20.00",1,7,29,20,20
"16569","berlin","2020-13-10",39580408,"Prenzlauer Berg Südwest",52.53667,13.4109,"Entire apartment","Entire home/apt",4,1,2,"$90.00",2,1125,16,95,1330
"16570","berlin","2020-13-10",39581586,"Prenzlauer Berg Nordwest",52.54818,13.40746,"Private room in apartment","Private room",2,1,1,"$35.00",1,1125,0,35,1050
"16571","berlin","2020-13-10",39581751,"Volkspark Wilmersdorf",52.48551,13.32242,"Private room in apartment","Private room",2,NA,1,"$22.00",2,1125,0,22,660
"16572","berlin","2020-13-10",39582899,"Schöneberg-Süd",52.48874,13.35361,"Entire apartment","Entire home/apt",2,NA,1,"$60.00",3,5,0,60,1800
"16573","berlin","2020-13-10",39583388,"Alexanderplatz",52.52792,13.3909,"Private room in apartment","Private room",2,1,1,"$74.00",3,1125,30,NA,0
"16574","berlin","2020-13-10",39585063,"Frankfurter Allee Süd FK",52.51473,13.4575,"Private room in apartment","Private room",2,1,1,"$45.00",1,5,12,37.6666666666667,678
"16575","berlin","2020-13-10",39592141,"Teltower Damm",52.43003,13.25042,"Private room in apartment","Private room",2,1,1,"$30.00",6,13,0,30,900
"16576","berlin","2020-13-10",39593737,"Prenzlauer Berg Südwest",52.5331,13.41901,"Entire apartment","Entire home/apt",4,1,2,"$127.00",1,1125,28,158,316
"16577","berlin","2020-13-10",39595350,"Karl-Marx-Allee-Süd",52.51416,13.43867,"Entire apartment","Entire home/apt",2,NA,1,"$65.00",2,5,28,65,130
"16578","berlin","2020-13-10",39596729,"südliche Luisenstadt",52.49585,13.44671,"Entire apartment","Entire home/apt",2,1,1,"$88.00",1,1125,0,88,2640
"16579","berlin","2020-13-10",39597889,"Marzahn-Mitte",52.55411,13.56971,"Private room in apartment","Private room",1,1,1,"$28.00",1,10,29,28,28
"16580","berlin","2020-13-10",39599159,"Neu Lichtenberg",52.50442,13.49904,"Private room in apartment","Private room",5,2,3,"$51.00",2,14,29,49,49
"16581","berlin","2020-13-10",39602283,"Tempelhof",52.45957,13.38291,"Entire apartment","Entire home/apt",2,1,2,"$60.00",3,1125,0,60,1800
"16582","berlin","2020-13-10",39602592,"Ost 2",52.5728,13.33862,"Private room in condominium","Private room",2,1,2,"$19.00",1,14,0,19,570
"16583","berlin","2020-13-10",39603049,"Heerstrasse",52.50541,13.26291,"Private room in apartment","Private room",1,1,1,"$36.00",1,1125,30,NA,0
"16584","berlin","2020-13-10",39605196,"Prenzlauer Berg Südwest",52.53667,13.4109,"Entire apartment","Entire home/apt",4,1,2,"$80.00",2,1125,11,86.3157894736842,1640
"16585","berlin","2020-13-10",39610884,"Neu-Hohenschönhausen Süd",52.57103,13.50232,"Shared room in apartment","Shared room",7,1,8,"$30.00",1,60,29,30,30
"16586","berlin","2020-13-10",39620039,"Neuköllner Mitte/Zentrum",52.47986,13.43374,"Private room in apartment","Private room",1,1,0,"$49.00",4,1125,0,49,1470
"16587","berlin","2020-13-10",39622669,"Tempelhof",52.48342,13.39421,"Entire apartment","Entire home/apt",3,1,1,"$80.00",2,1125,0,76.3333333333333,2290
"16588","berlin","2020-13-10",39625699,"Brunnenstr. Süd",52.53259,13.39996,"Entire apartment","Entire home/apt",2,NA,1,"$42.00",60,1125,0,42,1260
"16589","berlin","2020-13-10",39630178,"Reuterstraße",52.48572,13.42927,"Entire apartment","Entire home/apt",3,2,2,"$90.00",1,19,0,90,2700
"16590","berlin","2020-13-10",39630999,"Johannisthal",52.45532,13.50289,"Private room in apartment","Private room",2,1,0,"$23.00",7,1125,0,23,690
"16591","berlin","2020-13-10",39631585,"Frankfurter Allee Nord",52.51641,13.45615,"Private room in hostel","Private room",3,NA,2,"$36.00",1,1125,28,35,70
"16592","berlin","2020-13-10",39632115,"Frankfurter Allee Süd FK",52.51442,13.4574,"Private room in hostel","Private room",4,NA,4,"$34.00",1,1125,28,34,68
"16593","berlin","2020-13-10",39632963,"Frankfurter Allee Süd FK",52.51452,13.45619,"Private room in hostel","Private room",4,NA,4,"$62.00",1,1125,30,NA,0
"16594","berlin","2020-13-10",39639051,"Spandau Mitte",52.54808,13.21829,"Entire loft","Entire home/apt",2,1,2,"$90.00",3,31,28,90,180
"16595","berlin","2020-13-10",39639435,"Südliche Friedrichstadt",52.50394,13.39256,"Entire serviced apartment","Entire home/apt",6,2,4,"$246.00",2,1125,30,NA,0
"16596","berlin","2020-13-10",39640383,"Alexanderplatz",52.52846,13.3963,"Private room in apartment","Private room",2,1,1,"$34.00",4,1125,14,40.125,642
"16597","berlin","2020-13-10",39641691,"Alexanderplatz",52.52508,13.41415,"Entire loft","Entire home/apt",2,1,2,"$80.00",5,60,0,80,2400
"16598","berlin","2020-13-10",39642030,"Neue Kantstraße",52.50597,13.30201,"Entire apartment","Entire home/apt",6,3,4,"$220.00",3,1125,28,220,440
"16599","berlin","2020-13-10",39642646,"Reuterstraße",52.48388,13.44273,"Private room in apartment","Private room",3,1,2,"$30.00",2,1125,0,30,900
"16600","berlin","2020-13-10",39643058,"Neuköllner Mitte/Zentrum",52.47996,13.42596,"Private room in apartment","Private room",2,1,1,"$29.00",1,14,1,29,841
"16601","berlin","2020-13-10",39643128,"Schloß Charlottenburg",52.51294,13.29102,"Entire serviced apartment","Entire home/apt",2,NA,0,"$36.00",1,1125,25,36,180
"16602","berlin","2020-13-10",39644654,"Rixdorf",52.48386,13.4544,"Private room in apartment","Private room",2,1,1,"$21.00",2,1125,0,21,630
"16603","berlin","2020-13-10",39645349,"Tiergarten Süd",52.51367,13.33812,"Entire apartment","Entire home/apt",4,NA,2,"$80.00",3,1125,29,80,80
"16604","berlin","2020-13-10",39645730,"Prenzlauer Berg Nordwest",52.54219,13.4121,"Entire apartment","Entire home/apt",4,2,2,"$104.00",1,100,21,102.666666666667,924
"16605","berlin","2020-13-10",39648105,"südliche Luisenstadt",52.49794,13.4375,"Private room in apartment","Private room",2,1,1,"$48.00",1,14,6,54.4166666666667,1306
"16606","berlin","2020-13-10",39650216,"Friedenau",52.47113,13.33388,"Entire serviced apartment","Entire home/apt",4,2,2,"$72.00",14,66,9,82.4761904761905,1732
"16607","berlin","2020-13-10",39655813,"Biesdorf",52.51613,13.56385,"Entire apartment","Entire home/apt",4,2,0,"$70.00",1,7,30,NA,0
"16608","berlin","2020-13-10",39657610,"Schöneberg-Nord",52.48983,13.37049,"Shared room in tiny house","Shared room",2,1,4,"$30.00",1,3,0,30,900
"16609","berlin","2020-13-10",39659185,"Weißensee Ost",52.55288,13.48485,"Entire apartment","Entire home/apt",2,1,2,"$85.00",3,31,26,88.5,354
"16610","berlin","2020-13-10",39660261,"Prenzlauer Berg Nordwest",52.54959,13.39999,"Entire apartment","Entire home/apt",2,1,1,"$32.00",3,1125,0,32,960
"16611","berlin","2020-13-10",39660775,"Frankfurter Allee Süd FK",52.50713,13.46805,"Private room in apartment","Private room",3,1,2,"$70.00",1,1125,0,70,2100
"16612","berlin","2020-13-10",39662142,"Düsseldorfer Straße",52.49907,13.33459,"Entire apartment","Entire home/apt",3,1,2,"$51.00",3,60,3,59.6666666666667,1611
"16613","berlin","2020-13-10",39663747,"Prenzlauer Berg Südwest",52.53667,13.4109,"Entire apartment","Entire home/apt",6,1,3,"$68.00",2,1125,18,96.25,1155
"16614","berlin","2020-13-10",39663864,"Prenzlauer Berg Südwest",52.53768,13.41236,"Entire apartment","Entire home/apt",2,1,1,"$55.00",14,40,0,55,1650
"16615","berlin","2020-13-10",39665704,"Regierungsviertel",52.50938,13.40276,"Entire apartment","Entire home/apt",4,1,2,"$90.00",1,7,0,90,2700
"16616","berlin","2020-13-10",39666071,"Prenzlauer Berg Südwest",52.53667,13.4109,"Entire apartment","Entire home/apt",4,1,2,"$67.00",2,1125,9,74.0476190476191,1555
"16617","berlin","2020-13-10",39670207,"Frankfurter Allee Süd FK",52.49963,13.45879,"Entire apartment","Entire home/apt",4,1,2,"$85.00",2,1125,0,85,2550
"16618","berlin","2020-13-10",39670490,"Wedding Zentrum",52.55084,13.35523,"Entire apartment","Entire home/apt",3,2,1,"$80.00",2,13,0,80,2400
"16619","berlin","2020-13-10",39670647,"Neu Lichtenberg",52.50432,13.49068,"Private room in apartment","Private room",1,1,1,"$40.00",12,1125,29,40,40
"16620","berlin","2020-13-10",39671724,"Friedenau",52.47139,13.33381,"Entire serviced apartment","Entire home/apt",2,NA,1,"$55.00",14,66,14,55.6875,891
"16621","berlin","2020-13-10",39671800,"Friedenau",52.46996,13.33555,"Entire serviced apartment","Entire home/apt",4,2,3,"$83.00",14,66,30,NA,0
"16622","berlin","2020-13-10",39683643,"Reuterstraße",52.49068,13.42595,"Entire apartment","Entire home/apt",2,1,1,"$40.00",21,53,0,40,1200
"16623","berlin","2020-13-10",39685590,"Prenzlauer Berg Südwest",52.53667,13.4109,"Entire apartment","Entire home/apt",4,1,2,"$71.00",1,1125,18,89.1666666666667,1070
"16624","berlin","2020-13-10",39685719,"Prenzlauer Berg Nordwest",52.55119,13.40135,"Private room in apartment","Private room",3,1,3,"$53.00",2,1125,28,55,110
"16625","berlin","2020-13-10",39686767,"Frankfurter Allee Süd FK",52.50802,13.45817,"Private room in apartment","Private room",2,1,2,"$64.00",2,5,7,64,1472
"16626","berlin","2020-13-10",39687595,"Alt-Lichtenberg",52.51331,13.49827,"Entire apartment","Entire home/apt",2,1,1,"$85.00",13,20,27,85,255
"16627","berlin","2020-13-10",39688015,"Moabit West",52.5245,13.31683,"Entire apartment","Entire home/apt",2,1,2,"$44.00",90,365,0,44,1320
"16628","berlin","2020-13-10",39689152,"Schöneberg-Süd",52.48912,13.35517,"Entire apartment","Entire home/apt",2,1,1,"$60.00",5,1125,0,60,1800
"16629","berlin","2020-13-10",39690371,"nördliche Luisenstadt",52.49995,13.41585,"Entire apartment","Entire home/apt",3,1,3,"$25.00",3,1125,0,25,750
"16630","berlin","2020-13-10",39693450,"Prenzlauer Berg Nord",52.55055,13.41695,"Entire apartment","Entire home/apt",3,1,2,"$80.00",2,60,28,80,160
"16631","berlin","2020-13-10",39693703,"Alexanderplatz",52.51258,13.42234,"Entire apartment","Entire home/apt",2,1,1,"$45.00",2,1125,0,45,1350
"16632","berlin","2020-13-10",39694312,"Osloer Straße",52.55971,13.3951,"Private room in apartment","Private room",1,1,0,"$27.00",1,3,11,33.7894736842105,642
"16633","berlin","2020-13-10",39694396,"Weißensee Ost",52.55829,13.48351,"Private room in apartment","Private room",1,1,2,"$23.00",15,90,13,23,391
"16634","berlin","2020-13-10",39694694,"Osloer Straße",52.56033,13.39515,"Private room in apartment","Private room",2,1,1,"$32.00",2,6,0,32,960
"16635","berlin","2020-13-10",39694801,"Frankfurter Allee Nord",52.51699,13.46457,"Entire apartment","Entire home/apt",2,1,1,"$71.00",3,7,24,70.8333333333333,425
"16636","berlin","2020-13-10",39696200,"Frankfurter Allee Süd FK",52.50726,13.46743,"Entire apartment","Entire home/apt",2,1,1,"$90.00",2,365,0,90,2700
"16637","berlin","2020-13-10",39697018,"Brunnenstr. Süd",52.5331,13.38935,"Entire apartment","Entire home/apt",4,2,2,"$164.00",2,365,0,164.7,4941
"16638","berlin","2020-13-10",39708642,"Alexanderplatz",52.51301,13.4129,"Private room in apartment","Private room",2,1,1,"$65.00",1,4,0,65,1950
"16639","berlin","2020-13-10",39710631,"Reuterstraße",52.48772,13.43213,"Private room in apartment","Private room",2,1,1,"$39.00",3,6,0,39.0333333333333,1171
"16640","berlin","2020-13-10",39711486,"Brunnenstr. Süd",52.53004,13.40563,"Entire apartment","Entire home/apt",3,1,1,"$71.00",2,1125,0,64.4666666666667,1934
"16641","berlin","2020-13-10",39712499,"Karl-Marx-Allee-Nord",52.51881,13.44908,"Private room in apartment","Private room",2,1,1,"$85.00",2,1125,0,85,2550
"16642","berlin","2020-13-10",39713270,"Tiergarten Süd",52.50488,13.37325,"Entire apartment","Entire home/apt",4,2,3,"$120.00",91,1125,30,NA,0
"16643","berlin","2020-13-10",39716676,"Brunnenstr. Süd",52.53691,13.39757,"Entire apartment","Entire home/apt",2,1,1,"$55.00",2,14,0,55,1650
"16644","berlin","2020-13-10",39716943,"Grunewald",52.48475,13.2676,"Entire apartment","Entire home/apt",2,1,1,"$55.00",186,558,27,55,165
"16645","berlin","2020-13-10",39717680,"Westend",52.51149,13.2748,"Private room in house","Private room",3,1,3,"$49.00",2,1125,0,49,1470
"16646","berlin","2020-13-10",39718259,"Alexanderplatz",52.5299,13.37898,"Entire serviced apartment","Entire home/apt",3,NA,2,"$125.00",2,720,29,125,125
"16647","berlin","2020-13-10",39723340,"Zehlendorf  Südwest",52.42128,13.19039,"Entire apartment","Entire home/apt",4,1,2,"$88.00",3,1125,0,88,2640
"16648","berlin","2020-13-10",39724719,"Alt-Lichtenberg",52.5117,13.49403,"Entire apartment","Entire home/apt",1,NA,1,"$36.00",4,30,29,35,35
"16649","berlin","2020-13-10",39725940,"Reuterstraße",52.48625,13.43288,"Private room in apartment","Private room",2,1,2,"$37.00",1,1125,0,37,1110
"16650","berlin","2020-13-10",39737041,"Regierungsviertel",52.51238,13.38021,"Entire apartment","Entire home/apt",3,NA,2,"$68.00",4,1125,29,68,68
"16651","berlin","2020-13-10",39738916,"Friedenau",52.47087,13.33361,"Entire serviced apartment","Entire home/apt",2,NA,1,"$72.00",14,60,30,NA,0
"16652","berlin","2020-13-10",39739991,"West 4",52.57262,13.30498,"Private room in apartment","Private room",2,1,1,"$30.00",2,15,18,30.0833333333333,361
"16653","berlin","2020-13-10",39740619,"Frankfurter Allee Süd FK",52.50879,13.45446,"Private room in apartment","Private room",2,1,1,"$25.00",3,14,0,25,750
"16654","berlin","2020-13-10",39742807,"Alexanderplatz",52.52734,13.39086,"Entire apartment","Entire home/apt",3,1,2,"$160.00",1,1125,30,NA,0
"16655","berlin","2020-13-10",39743404,"Neuköllner Mitte/Zentrum",52.47864,13.42924,"Entire apartment","Entire home/apt",3,3,3,"$250.00",3,5,23,250,1750
"16656","berlin","2020-13-10",39745615,"Neu Lichtenberg",52.50413,13.48823,"Entire loft","Entire home/apt",4,NA,2,"$275.00",1,10,28,275,550
"16657","berlin","2020-13-10",39745668,"Brunnenstr. Süd",52.53704,13.37618,"Private room in apartment","Private room",1,4,1,"$50.00",70,1125,28,50,100
"16658","berlin","2020-13-10",39746252,"Volkspark Wilmersdorf",52.48207,13.32508,"Private room in apartment","Private room",2,1,1,"$40.00",1,7,0,40,1200
"16659","berlin","2020-13-10",39747253,"Prenzlauer Berg Südwest",52.53087,13.40696,"Entire apartment","Entire home/apt",4,2,2,"$136.00",3,1125,0,135.333333333333,4060
"16660","berlin","2020-13-10",39747767,"Friedrichshagen",52.44958,13.6179,"Entire apartment","Entire home/apt",6,2,6,"$60.00",30,1125,30,NA,0
"16661","berlin","2020-13-10",39748317,"Rixdorf",52.47834,13.44825,"Private room in apartment","Private room",1,1,1,"$15.00",3,1125,11,15,285
"16662","berlin","2020-13-10",39749272,"Friedenau",52.46859,13.34021,"Private room in apartment","Private room",2,1,1,"$20.00",5,21,0,20,600
"16663","berlin","2020-13-10",39749590,"Wedding Zentrum",52.54293,13.35514,"Entire apartment","Entire home/apt",2,1,1,"$65.00",4,7,0,65,1950
"16664","berlin","2020-13-10",39749663,"Schillerpromenade",52.46786,13.42649,"Entire apartment","Entire home/apt",3,1,1,"$80.00",2,1125,0,80,2400
"16665","berlin","2020-13-10",39750895,"Schloßstr.",52.46074,13.3103,"Entire apartment","Entire home/apt",2,1,2,"$60.00",2,1125,0,60,1800
"16666","berlin","2020-13-10",39751158,"Frankfurter Allee Süd FK",52.5129,13.4701,"Private room in apartment","Private room",1,1,1,"$40.00",2,1125,0,40,1200
"16667","berlin","2020-13-10",39762992,"Britz",52.46007,13.43549,"Private room in apartment","Private room",2,1,1,"$30.00",3,7,0,30,900
"16668","berlin","2020-13-10",39767752,"Frankfurter Allee Süd FK",52.51139,13.47104,"Entire apartment","Entire home/apt",5,1,3,"$134.00",2,1125,24,136.666666666667,820
"16669","berlin","2020-13-10",39767792,"Volkspark Wilmersdorf",52.49054,13.33313,"Private room in apartment","Private room",2,1,1,"$38.00",2,31,26,38,152
"16670","berlin","2020-13-10",39769204,"Rixdorf",52.47694,13.44765,"Private room in apartment","Private room",2,1,1,"$54.00",1,1125,0,54,1620
"16671","berlin","2020-13-10",39769809,"Brunnenstr. Süd",52.53367,13.40008,"Entire apartment","Entire home/apt",2,NA,1,"$40.00",3,30,0,40,1200
"16672","berlin","2020-13-10",39776067,"Moabit West",52.52913,13.32956,"Shared room in apartment","Shared room",1,1,1,"$30.00",1,10,0,30,900
"16673","berlin","2020-13-10",39784982,"Alexanderplatz",52.52787,13.40311,"Private room in apartment","Private room",1,1,1,"$29.00",2,31,28,29,58
"16674","berlin","2020-13-10",39786357,"südliche Luisenstadt",52.49671,13.42242,"Private room in apartment","Private room",1,1,1,"$39.00",1,14,0,39,1170
"16675","berlin","2020-13-10",39786718,"Tempelhofer Vorstadt",52.49198,13.39575,"Entire apartment","Entire home/apt",2,1,2,"$73.00",4,28,0,73,2190
